Process,Time [s],Voltage [V],Current [A],abs( Voltage ) [V],abs( Current ) [A],Impedance phase,Impedance modulus,Voltage_ce [V],abs( Voltage_ce ) [V],abs( Current_ce ) [A],Impedance_ce phase,Impedance_ce modulus,Frequency [Hz],Sample Height [mm]
1.0,0.1659999936819076,-0.0507595613598823,-9.146829427209013e-08,0.0090268133208155,0.0001878151961136,0.981964111328125,48.06220959539806,0.0002083770232275,0.0005633222172036,0.0001292798406211,1.5538432598114014,4.357386383654379,6999983.5,0.44
1.0,0.3230000138282776,-0.026149820536375,6.42767616909623e-08,0.0050954637117683,0.0003034026012755,0.2048628628253936,16.794396917974904,0.000224308707402,0.0012521706521511,0.0002267617965117,1.570911526679993,5.5219647727850285,5153827.5,0.44
1.0,0.481000006198883,0.0067764795385301,1.734476451353828e-09,0.0214219968765974,0.0004261028079781,-1.565744161605835,50.27424479609387,0.0002600292209535,0.001899681170471,0.0003125572984572,2.008666038513184,6.077865338124047,3794562.25,0.44
1.0,0.6380000114440918,-0.0077718705870211,-1.3859583702924286e-07,0.0370537117123603,0.0005033156485296,-1.4397521018981934,73.61923242522722,0.0002397372882114,0.0013653303030878,0.0002815786865539,2.442554473876953,4.848841081677772,2793796.5,0.44
1.0,0.7950000166893005,-0.0029195947572588,-3.2858929444046225e-07,0.0996177271008491,0.0007378876325674,-1.326534867286682,135.00392567122353,0.0002596938284114,0.0005738951731473,0.0001602929405635,2.9025864601135254,3.580289756552894,2056968.625,0.44
1.0,0.953000009059906,-0.0002002563269343,-2.1190501797718758e-07,0.1363006979227066,0.0007582700345665,-1.385392665863037,179.75218815105265,0.0002397373027633,0.0004850675468333,0.0001524121180409,3.110382080078125,3.1826048549693278,1514468.625,0.44
1.0,1.1109999418258667,0.0012109985109418,-2.0871176786840809e-07,0.2109250575304031,0.000762442999985,-1.416547417640686,276.64370652564673,0.0002381441299803,0.0009254678734578,0.0003273671900387,-2.939931154251098,2.827002526881735,1115046.75,0.44
1.0,1.2690000534057615,0.0014418200589716,-2.364219398032219e-07,0.2460311204195022,0.0006971525726839,-1.2087373733520508,352.90857419101127,0.0002247279626317,0.0003631666768342,0.0001091763333533,-3.010120391845703,3.3264230962831856,820968.6875,0.44
1.0,1.4259999990463257,0.0019532698206603,-6.984988232261459e-08,0.3827085196971893,0.0010410279501229,-1.1730273962020874,367.6255951168159,0.0002435105707263,0.0032021477818489,0.0016012884443625,-1.9970580339431765,1.9997320239974476,604437.4375,0.44
1.0,1.5830000638961792,0.002301016356796,-1.4043953910913842e-07,0.5582224130630493,0.001100351801142,-1.2210508584976196,507.3126726231095,0.0002516441163606,0.003358197864145,0.0029641876462846,-1.814282774925232,1.132923507172089,445031.21875,0.44
1.0,1.741000056266785,0.0021069645881652,3.5659930119891214e-08,0.7113102674484253,0.0011675811838358,-1.1613975763320925,609.2169669192097,0.0002218770096078,0.0033837298396974,0.0092157572507858,-1.935253620147705,0.3671678569234177,327656.21875,0.44
1.0,1.89900004863739,0.0020632424857467,3.157554218091718e-08,0.8800439238548279,0.0011838793288916,-1.184953689575195,743.3561025841526,0.0001934515166794,0.003003440098837,0.0103828823193907,2.966039657592773,0.2892684330272991,241234.375,0.44
1.0,2.055999994277954,0.0021342579275369,4.0306883164475955e-08,0.970889687538147,0.0010525383986532,-1.2222310304641724,922.4268575668194,0.0002092993672704,0.0025082635693252,0.004809801466763,2.216695547103882,0.5214900420855129,177609.359375,0.44
1.0,2.213000059127808,0.0021573572885245,1.1652764086989011e-08,0.9835113883018494,0.0008458271040581,-1.2710199356079102,1162.7806481763823,0.0001983148831641,0.001955569954589,0.0019639497622847,2.186708927154541,0.9957331863285556,130765.609375,0.44
1.0,2.369999885559082,0.0022305522579699,2.3082934319518247e-07,0.9660072326660156,0.0006454241811297,-1.3214462995529177,1496.7013336486204,0.0002094670780934,0.0014499280368909,0.0010710819624364,2.2875301837921143,1.3537040933755513,96281.25,0.44
1.0,2.5280001163482666,0.002577455015853,5.5410232846497827e-08,0.946806788444519,0.0004836636071559,-1.3667107820510864,1957.572937960009,0.0001921099174069,0.0011246638605371,0.0006488737417384,2.3548293113708496,1.733255313312341,70890.625,0.44
1.0,2.684999942779541,0.0022632933687418,1.7022502163399625e-07,0.9336276054382324,0.0003608364786487,-1.4052469730377195,2587.3980616775902,0.0001914391177706,0.0009027378982864,0.0004250994534231,2.442866802215576,2.123592234751209,52187.5,0.44
1.0,2.8420000076293945,0.0025520077906548,8.454967570514783e-08,0.9269096255302428,0.000270603748504,-1.4643423557281494,3425.339193024125,0.0001864080550149,0.0007246703025884,0.0002991970104631,2.5165460109710693,2.422050612961781,38421.875,0.44
1.0,3.0,0.0023088199086487,-4.7998202745702656e-08,0.920765221118927,0.0001985293929465,-1.4525127410888672,4637.928960811374,0.0001809577370295,0.0006112896371632,0.0002095553645631,2.642414331436157,2.917079400175063,28296.87109375,0.44
1.0,3.157999992370605,0.0025915820151567,-8.057638467562357e-08,0.9184572696685792,0.0001477247715229,-1.4684056043624878,6217.3544775196815,0.0001770167436916,0.0005014251219108,0.0001516893535153,2.790754556655884,3.305605240515337,20828.126953125,0.44
1.0,3.319999933242798,0.0025093320291489,-2.8602727297766254e-08,0.9174199104309082,0.0001099477231036,-1.4821434020996094,8344.14651375479,0.0001961347734322,0.000434028886957,0.0001112248573917,2.99070143699646,3.902265169270816,15339.5458984375,0.44
1.0,3.5280001163482666,0.0025497442111372,-1.7272533625600772e-08,0.9172611236572266,8.190112566808239e-05,-1.4875317811965942,11199.615587392243,0.0002192776591982,0.000335740041919,8.2776190538425e-05,-0.0105849504470825,4.055997742046379,11288.396484375,0.44
1.0,3.799000024795532,0.0023964783176779,-7.172971550062357e-08,0.9182432293891908,6.100923201302066e-05,-1.4950647354125977,15050.889825874518,0.0002094670926453,0.0002493944775778,6.202935037435964e-05,3.0713508129119877,4.020588254958888,8314.958984375,0.44
1.0,4.1570000648498535,0.0023888067808002,2.0876605333342013e-07,0.9199349880218506,4.529208308667876e-05,-1.494147539138794,20311.1653368052,0.0002103894512401,0.0001855649898061,4.6040837332839146e-05,-0.0016756057739257,4.030443418408392,6122.17919921875,0.44
1.0,4.580999851226807,0.002403772668913,5.41951621357839e-08,0.9229233264923096,3.380404086783528e-05,-1.5007708072662354,27302.15982464025,0.0002181875897804,0.0001406064257025,3.4279430110473186e-05,-2.975226640701294,4.101772557170174,4507.21337890625,0.44
