Process,Time [s],Voltage [V],Current [A],abs( Voltage ) [V],abs( Current ) [A],Impedance phase,Impedance modulus,Voltage_ce [V],abs( Voltage_ce ) [V],abs( Current_ce ) [A],Impedance_ce phase,Impedance_ce modulus,Frequency [Hz],Sample Height [mm]
1.0,0.1659999936819076,-0.0506522841751575,-2.644514154326316e-07,0.0092898039147257,0.0001892263244371,1.0075374841690063,49.09361285939653,0.00025355652906,0.0005440586828626,0.0001277676492463,1.5760313272476196,4.25818809433942,6999983.5,0.32
1.0,0.3230000138282776,-0.0290256515145301,-3.622943722803029e-08,0.0053868442773818,0.0002943353902082,0.483989268541336,18.30172129002173,0.0002924633736256,0.0011871616588905,0.0002264296635985,1.5233485698699951,5.242959955085202,5358937.0,0.32
1.0,0.4800000190734863,-0.0020705144852399,-1.0043077480759167e-07,0.0100268730893731,0.000365249288734,-1.740048885345459,27.45213583885729,0.0002737645991146,0.0016404673224315,0.0002779451024252,1.8263005018234253,5.902127103939312,4102609.0,0.32
1.0,0.6370000243186951,0.0326010584831237,-2.0973021719328247e-07,0.0457694977521896,0.0007142503745853,-1.3240140676498413,64.0804672713795,0.0003354789223521,0.0021292113233357,0.0004356554418336,2.307384967803955,4.887374559982503,3140812.25,0.32
1.0,0.7950000166893005,-0.0051974547095596,-2.794861586608022e-07,0.0770313143730163,0.0005879312520846,-1.501383900642395,131.02095542613287,0.0002862584078684,0.0011956410016864,0.0002563747402746,2.8046350479125977,4.663645881827941,2404484.0,0.32
1.0,0.953000009059906,-0.0013702511787414,-5.0868802503600825e-08,0.1073816642165184,0.000747928454075,-1.3112788200378418,143.57210724028593,0.0003068857477046,0.0003414346138015,0.0001038862756104,2.9602787494659424,3.286619062963978,1840781.125,0.32
1.0,1.1100000143051147,0.0006057313876226,-2.894692272548127e-07,0.1486797332763672,0.0007630664622411,-1.3573955297470093,194.84506348201617,0.00028952860157,0.0005963448784314,0.0002002008113777,-3.110156297683716,2.978733574192479,1409249.875,0.32
1.0,1.2669999599456787,0.0014510004548355,-1.902799482422779e-07,0.2177812308073043,0.0007518247002735,-1.3402093648910522,289.670225955676,0.0002761124342214,0.0010161218233406,0.0003809271438512,-2.9050424098968506,2.667496500951174,1078859.25,0.32
1.0,1.4240000247955322,0.0020750898402184,-2.621774228828144e-07,0.2463316917419433,0.0006780233234167,-1.1261025667190552,363.3085813340805,0.0002643732877913,0.0004270507779438,0.0001335503911832,-3.0007028579711914,3.197675230751512,825937.4375,0.32
1.0,1.5820000171661377,0.0021376828663051,-1.8942296264867767e-07,0.3479303121566772,0.0010262535652145,-1.071348786354065,339.0295770460298,0.000285839108983,0.0032483567483723,0.0015870258212089,-1.975585341453552,2.046820350974381,632312.4375,0.32
1.0,1.7390000820159912,0.002594924531877,-3.474916070445033e-07,0.4710336327552795,0.001081807189621,-1.166061282157898,435.41366453691967,0.0002682304184418,0.0033061800058931,0.0026937613729387,-1.8888314962387085,1.227347024538496,484078.09375,0.32
1.0,1.897000074386597,0.0025492364075034,-1.3879888172141366e-07,0.6099174618721008,0.0011029517045244,-1.080982327461243,552.9865535998872,0.000270158983767,0.0033708678092807,0.006306127179414,-1.7401466369628906,0.5345385072925177,370593.71875,0.32
1.0,2.053999900817871,0.002544502262026,-1.150227557644712e-08,0.746442973613739,0.0011545976158231,-1.0688318014144895,646.496202126293,0.0002431589673506,0.0032354407012462,0.0161324962973594,-3.100541830062866,0.2005542503534206,283703.09375,0.32
1.0,2.211999893188477,0.0026715262793004,2.7154227311143583e-08,0.8625221252441406,0.0011211030650883,-1.070254683494568,769.3513220179598,0.0002428235748084,0.0028114498127251,0.0072817225009202,2.46570897102356,0.3860968077772619,217203.125,0.32
1.0,2.36899995803833,0.0027510945219546,-3.3613130057119633e-08,0.9216668009757996,0.0009945365600287,-1.0714434385299685,926.729934341597,0.0002441651886329,0.0024267495609819,0.0032244543544948,2.1745481491088867,0.7526078195522166,166281.25,0.32
1.0,2.5269999504089355,0.0029082591645419,-9.090060260064092e-09,0.9350579977035522,0.0008308474789373,-1.0714771747589111,1125.42677375573,0.0002288204705109,0.0019577152561396,0.001624695956707,2.2953569889068604,1.2049733047330358,127296.859375,0.32
1.0,2.684999942779541,0.0028612648602575,1.3910242557813038e-07,0.92800635099411,0.0006730729946866,-1.0608645677566528,1378.7603399927325,0.000221693131607,0.0015495324041694,0.0010033363942056,2.421648502349853,1.5443797445383782,97453.1171875,0.32
1.0,2.8429999351501465,0.0028353151865303,-3.450302088481294e-08,0.9174684882164,0.0005406030686572,-1.033498764038086,1697.1203853786114,0.000229155877605,0.0012639083433896,0.0006673220195807,2.5456128120422363,1.8940006568098664,74609.375,0.32
1.0,3.000999927520752,0.0028042930644005,2.1993081134041862e-08,0.9087611436843872,0.0004367735527921,-0.9848567843437196,2080.623100631854,0.0002293235738761,0.0010582706891,0.0004784727061633,2.6997158527374268,2.21176814365424,57109.375,0.32
1.0,3.1589999198913574,0.0029240634758025,2.4935745912557653e-08,0.9028259515762328,0.0003594141453504,-0.9203426241874696,2511.937727703813,0.0002307490503881,0.0009110260289162,0.0003650575818028,2.872933864593506,2.495568026329311,43718.74609375,0.32
1.0,3.315999984741211,0.0026710235979408,1.9333182876835053e-07,0.8988110423088074,0.000298212369671,-0.8198449611663818,3013.996512955303,0.0002237055596197,0.0007840375765226,0.0002873095218092,3.0740954875946045,2.728895205371216,33468.75,0.32
1.0,3.4730000495910645,0.0030253040604293,-2.803900258641079e-07,0.8961180448532104,0.0002583976311143,-0.7238821387290955,3467.98088275295,0.0002138111449312,0.0006942154141142,0.0002406423882348,-2.966163158416748,2.884842604856472,25624.99609375,0.32
1.0,3.630000114440918,0.0026025234255939,1.1542500999439653e-07,0.8952833414077759,0.0002299984043929,-0.620232343673706,3892.5632713438536,0.0002068515168502,0.000584999914281,0.0002097169490298,-2.700995683670044,2.7894737024706213,19625.0,0.32
1.0,3.796000003814697,0.002892873249948,-1.5213829840377002e-07,0.8949376344680786,0.0002106796891894,-0.5225520133972168,4247.859097909779,0.0002306652022525,0.0004935476463288,0.0001902759249787,-2.428109884262085,2.5938523036156798,15022.91015625,0.32
1.0,4.000999927520752,0.0027742350939661,6.710007482979563e-08,0.8949967622756958,0.0001980265806196,-0.4319930970668793,4519.578934682649,0.0002504540316294,0.0004028433468192,0.0001782392500899,-2.1803970336914062,2.2601270293492077,11516.697265625,0.32
1.0,4.257999897003174,0.0027669402770698,-1.5560519273094545e-07,0.8961215615272522,0.0001894878223538,-0.3559746742248535,4729.177581944451,0.0002464291756041,0.0002998411655426,0.0001698974956525,-2.150383472442627,1.764835699260668,8801.966796875,0.32
1.0,4.585000038146973,0.002565296832472,7.835912363418629e-09,0.8979288935661316,0.0001842087076511,-0.2960629463195801,4874.519261416986,0.0002380440855631,0.0002505689335521,0.0001653959770919,-1.9600266218185425,1.5149638942716936,6740.5849609375,0.32
1.0,5.006999969482422,0.0027043095324188,-2.835442955984036e-07,0.9008316397666932,0.0001809319655876,-0.2511487305164337,4978.841836161032,0.0002767832484096,0.0001751227100612,0.0001608963357284,-1.9040369987487795,1.0884195048220484,5159.66845703125,0.32
1.0,5.429999828338623,0.0027377633377909,-2.384816184530792e-07,0.9054268002510072,0.000179012218723,-0.2191933989524841,5057.905022962005,0.0002715844602789,0.0001541845558676,0.0001620330585865,-1.815673828125,0.9515623368014609,3951.206787109375,0.32
1.0,5.853000164031982,0.0028019452001899,-2.2925654263872278e-07,0.9124696850776672,0.0001778204168658,-0.1992425173521042,5131.411235898416,0.000272087578196,0.0001081033988157,0.0001589040330145,-1.6804157495498655,0.6803061996911666,3022.096923828125,0.32
