Process,Time [s],Voltage [V],Current [A],abs( Voltage ) [V],abs( Current ) [A],Impedance phase,Impedance modulus,Voltage_ce [V],abs( Voltage_ce ) [V],abs( Current_ce ) [A],Impedance_ce phase,Impedance_ce modulus,Frequency [Hz],Sample Height [mm]
1.0,0.1659999936819076,-0.0508612021803855,-5.297779352986254e-07,0.0095740696415305,0.000192934559891,1.014184594154358,49.62340415807021,3.5115233913529664e-05,0.0005176372942514,0.0001239332777913,1.6688897609710691,4.176741739396921,6999983.5,1.34
1.0,0.3230000138282776,-0.0291475411504507,-2.451435534567281e-07,0.0051942910067737,0.0002907064626924,0.4498752355575561,17.86782088937807,5.5323325796052814e-05,0.0011198219144716,0.0002160372823709,1.5901331901550293,5.183466030408659,5358937.0,1.34
1.0,0.481000006198883,-0.0025268984027206,-1.0413941708975473e-07,0.009946059435606,0.0003763849963434,-1.6251423358917236,26.42522824297564,6.605624366784468e-05,0.0016276262467727,0.0002724031510297,1.9088971614837649,5.975063947021384,4102609.0,1.34
1.0,0.6389999985694885,0.0322430655360221,-2.2497475526961355e-07,0.0463321879506111,0.0007205429137684,-1.3295453786849976,64.30177448875835,0.0001130966484197,0.0021476873662322,0.0004289733769837,2.3566648960113525,5.006574956546777,3140812.25,1.34
1.0,0.796999990940094,-0.0054345042444765,-2.0013227697290858e-07,0.0711860731244087,0.0005937995738349,-1.4887802600860596,119.88232437531362,7.687303150305524e-05,0.0014017620123922,0.00028059334727,2.867412805557251,4.9957065127536096,2404484.0,1.34
1.0,0.9550000429153442,-0.0018017332768067,-1.4190760566634708e-07,0.1035572588443756,0.0007478563347831,-1.3590130805969238,138.47212897435054,5.037612208980136e-05,0.0005094712250865,0.0001479885249864,3.007363796234131,3.4426400637029984,1840781.125,1.34
1.0,1.1119999885559082,6.244420364964753e-05,-4.4299608248365995e-07,0.1494221240282058,0.000762335548643,-1.3127784729003906,196.00571466748625,5.373016028897837e-05,0.0006662083324044,0.0002186877100029,-3.078649044036865,3.046391278208397,1409249.875,1.34
1.0,1.2690000534057615,0.0009848909685388,-3.630021865319577e-07,0.2138953208923339,0.0007515221950598,-1.311201810836792,284.61610621534896,5.934817818342708e-05,0.0009143453789874,0.0003236332267988,-2.932219982147217,2.8252518693199518,1078859.25,1.34
1.0,1.4259999990463257,0.0014372706646099,-1.694248084049832e-07,0.2703243196010589,0.0006408237968571,-1.134861946105957,421.838765861748,2.8658709197770804e-05,0.0001902590447571,5.042720658821054e-05,-3.0708489418029785,3.772944361379594,825937.4375,1.34
1.0,1.5839999914169312,0.001656481414102,-2.4451230729027884e-07,0.3459012508392334,0.0010223326971754,-1.0529425144195557,338.34509235096203,6.630775897065178e-05,0.0033371380995959,0.0014631575904786,-1.9380199909210205,2.280778312132591,632312.4375,1.34
1.0,1.7419999837875366,0.0018585458165034,-1.4551027049947154e-07,0.4660736620426178,0.001072478829883,-1.1393660306930542,434.576095169586,6.731397297699004e-05,0.0032374141737818,0.0024015682283788,-1.8877265453338623,1.3480417235396194,484078.09375,1.34
1.0,1.89900004863739,0.0019695188384503,-1.1364036112126997e-07,0.597694456577301,0.0010882915230467,-1.0433297157287598,549.204366587355,4.844749491894618e-05,0.0032570124603807,0.0056907157413661,-1.8235331773757932,0.5723379287257976,370593.71875,1.34
1.0,2.055999994277954,0.0019705696031451,1.5721147050840045e-08,0.7275388240814209,0.0011357242474332,-1.0225287675857544,640.5946035982504,2.94133151328424e-05,0.0031181564554572,0.0124030318111181,-3.009406805038452,0.2514027620780657,283703.09375,1.34
1.0,2.21399998664856,0.0022741686552762,-1.1271374233956521e-07,0.8383123278617859,0.0011034028138965,-1.0126972198486328,759.7518488296988,2.631083407322876e-05,0.0027196235023438,0.006117989309132,2.569303512573242,0.4445289726617224,217203.125,1.34
1.0,2.371000051498413,0.002399179385975,-6.233208438288784e-08,0.8970097303390503,0.0009871810907498,-0.9993979930877686,908.657731336546,2.966488136735279e-05,0.002378245582804,0.002870159689337,2.2850089073181152,0.8286108928501607,166281.25,1.34
1.0,2.5290000438690186,0.0022770615760236,-2.5537096348671184e-07,0.9133992791175842,0.0008367258124053,-0.9803656339645386,1091.6351157995498,1.4907112017681357e-05,0.0019598647486418,0.0014965669251978,2.39613938331604,1.3095737421717797,127296.859375,1.34
1.0,2.687000036239624,0.0022100708447396,-2.899768425379534e-08,0.9105174541473388,0.00069154065568,-0.9493525624275208,1316.6506504986542,2.0692843463621106e-05,0.0015638869954273,0.0009547538938932,2.546114683151245,1.6380001227858088,97453.1171875,1.34
1.0,2.844000101089477,0.0024111273232847,-4.6204281289874416e-08,0.9023586511611938,0.0005703276838175,-0.9001880288124084,1582.1757855432986,2.060899896605406e-05,0.0013079205527901,0.0006625537062063,2.672534942626953,1.9740596732587832,74609.375,1.34
1.0,3.000999927520752,0.002396916039288,-1.0193802779667749e-07,0.8955010771751404,0.0004766327037941,-0.8327969312667847,1878.8074549787125,7.9474993981421e-06,0.0011084440629929,0.0004978597280569,2.830752372741699,2.2264184076888496,57109.375,1.34
1.0,3.157999992370605,0.0024117981083691,-1.6878864528280246e-07,0.8907982110977173,0.0004083396634086,-0.7553102970123291,2181.51282111956,1.7590367860975675e-05,0.0009763442794792,0.0003952168335672,3.034474849700928,2.4704015531593213,43718.74609375,1.34
1.0,3.315999984741211,0.0023845068644732,-1.135705218757721e-07,0.8872970342636108,0.0003560486075002,-0.6511000394821167,2492.067137948118,2.0105901057831943e-05,0.0008522321586497,0.0003293789923191,-3.0495352745056152,2.587390752061255,33468.75,1.34
1.0,3.4739999771118164,0.0023907113354653,-1.5339121972601788e-08,0.8857381343841553,0.000322804757161,-0.5649408102035522,2743.881912317077,-1.779214471753221e-06,0.0007390271639451,0.0002889383176807,-2.8148109912872314,2.5577333248051315,25624.99609375,1.34
1.0,3.631999969482422,0.0023509692400693,6.62687611452384e-08,0.8849969506263733,0.0002991244255099,-0.4837103486061096,2958.624823491557,-6.139466677268501e-06,0.0006497527938336,0.000263853900833,-2.572084426879883,2.4625476135928817,19625.0,1.34
1.0,3.79800009727478,0.0023198211565613,-1.78755996671498e-08,0.8850786089897156,0.0002828533470164,-0.4136170148849487,3129.107780853271,1.918354246299714e-05,0.0005313501460477,0.0002467498998157,-2.3267745971679688,2.1533955898036647,15022.91015625,1.34
1.0,4.002999782562256,0.0023131137713789,2.97751268085733e-09,0.8858786225318909,0.0002713337598834,-0.3565383851528168,3264.9037956519587,3.846927575068548e-05,0.0004409656976349,0.0002366462285863,-2.0978853702545166,1.863396261454089,11516.697265625,1.34
1.0,4.259999752044678,0.0022939981427043,-2.603559039471293e-07,0.8873860836029053,0.0002627685607876,-0.3140872716903686,3377.0633782934983,2.044130815193057e-05,0.0003481578023638,0.0002299175976077,-2.0885860919952397,1.5142720956831337,8801.966796875,1.34
1.0,4.586999893188477,0.0022203414700925,-1.9201715417693777e-07,0.8897045254707336,0.0002558264241088,-0.2840220928192138,3477.766335397353,2.8071750421077013e-05,0.0002742566575761,0.0002228495141025,-1.8957926034927368,1.2306809762661892,6740.5849609375,1.34
1.0,5.008999824523926,0.0021637887693941,-5.304660177785082e-08,0.8936665058135986,0.0002499808906577,-0.2666631937026977,3574.939282207422,4.55966146546416e-05,0.0001976039056899,0.0002159750438295,-1.8018289804458616,0.9149386067302838,5159.66845703125,1.34
1.0,5.432000160217285,0.0021979128941893,-1.1598228866205319e-07,0.8992213010787964,0.0002449810272082,-0.2578124403953552,3670.5752740367543,2.1699073840864003e-05,0.0001489743008278,0.0002131142973667,-1.7953855991363523,0.6990347558497881,3951.206787109375,1.34
1.0,5.855000019073486,0.002262347145006,-1.1691465573449022e-07,0.9076783061027528,0.000240149005549,-0.2596057951450348,3779.6463242794575,5.767116090282798e-05,0.0001241568534169,0.000210749785765,-1.7091436386108398,0.5891197135323973,3022.096923828125,1.34
1.0,6.277999877929688,0.0022474646102637,-3.884692745259599e-08,0.9189090132713318,0.0002353850723011,-0.2688089609146118,3903.8542431259934,4.467425242182799e-05,9.407511970493942e-05,0.0002051275369012,-1.6159429550170898,0.4586177025574945,2312.779296875,1.34
1.0,6.701000213623047,0.0022830148227512,-1.3517868069357064e-07,0.9327237010002136,0.0002309538976987,-0.2845826745033264,4038.570945517024,4.853140126215294e-05,8.625038753962144e-05,0.0002077362587442,-1.6131489276885986,0.4151917824119558,1772.8358154296875,1.34
1.0,7.124000072479248,0.002312779193744,-2.7218103326731583e-08,0.9484115242958068,0.0002257250453112,-0.3045005798339844,4201.622921320007,4.970531517756172e-05,6.788527389289811e-05,0.0002005772839765,-1.5134397745132446,0.3384494622073852,1357.1678466796875,1.34
1.0,7.546999931335449,0.0023199901916086,-1.985688236061378e-08,0.9637991189956664,0.0002195155393565,-0.3271225690841675,4390.573541267138,3.947548975702375e-05,4.762528260471299e-05,0.0001937748456839,-1.3167009353637695,0.2457763928884315,1039.0057373046875,1.34
1.0,7.970000267028809,0.0021606457885354,5.4818940498080344e-08,0.9769596457481384,0.0002119136188412,-0.3568100035190582,4610.178671339644,6.052209573681466e-05,4.382219776744023e-05,0.0001925102842506,-1.3446191549301147,0.2276356192503163,794.2393188476562,1.34
1.0,8.392999649047852,0.002491952618584,-6.834903132357796e-08,0.986591935157776,0.0002030680334428,-0.3881557583808899,4858.4305389234005,-9.351223707199095e-05,3.9121943700592965e-05,0.000185537370271,-0.9906315803527832,0.2108574873268935,609.4149780273438,1.34
1.0,8.815999984741211,0.0026497468352317,-4.9042032657098395e-08,0.9931660294532776,0.0001923582458402,-0.4205565750598907,5163.106084247855,4.928605994791724e-05,3.397015098016709e-05,0.000180503440788,-1.211022138595581,0.1881966949320475,465.7454528808594,1.34
1.0,9.23699951171875,0.002324727596715,9.939648748513721e-08,0.997440218925476,0.0001808932283893,-0.4561839699745178,5513.972124919796,-9.468614734942092e-05,3.984352224506438e-05,0.0001613745989743,-0.8312404155731201,0.2469008288683302,356.4826965332031,1.34
1.0,9.661999702453612,0.0023578463587909,-5.366469935097484e-08,0.9995469450950624,0.0001689732016529,-0.4936545193195343,5915.416973324434,-7.55681176087819e-05,2.216289794887416e-05,0.0001567799627082,-1.002391695976257,0.1413630770541637,273.33795166015625,1.34
1.0,10.086999893188477,0.0025743297301232,-2.038372883816919e-07,1.000909686088562,0.0001565713027957,-0.5302858948707581,6392.676488066637,-7.531655865022913e-05,2.359560312470421e-05,0.0001397589949192,-0.6771422028541565,0.1688306583654071,209.26370239257807,1.34
1.0,10.510000228881836,0.002510021906346,-1.382751690925943e-07,1.0017274618148804,0.0001441303465981,-0.5725921988487244,6950.149537960387,-6.776997179258615e-05,3.659862704807893e-05,0.0001351050159428,-0.8602368831634521,0.2708902167153184,160.2567596435547,1.34
1.0,10.940999984741213,0.0023734411224722,-2.011740036778065e-07,1.0019022226333618,0.0001317844871664,-0.6116553544998169,7602.58088167823,-9.242217493010683e-05,1.8908409401774406e-05,0.0001169545284938,-0.346011757850647,0.1616731702934931,122.6834945678711,1.34
1.0,11.371000289916992,0.0026666838675737,-1.757369290089628e-07,1.002058029174805,0.0001189858303405,-0.6491061449050903,8421.658497544959,-9.015819523483516e-05,2.7884078008355573e-05,0.0001103861795854,-0.6849471926689148,0.2526047926748299,93.71041870117188,1.34
1.0,11.78499984741211,0.0024202254135161,-8.719573685311843e-08,1.001983404159546,0.0001070792859536,-0.6838972568511963,9357.39714021974,-3.573887443053536e-05,3.811833084910177e-05,0.000100879537058,-0.3754237294197082,0.3778598907245395,71.7684555053711,1.34
1.0,12.208999633789062,0.002417835406959,-1.679476469007568e-07,1.0020936727523804,9.579063043929636e-05,-0.7225040793418884,10461.29113209479,-6.810537161072716e-05,3.114248102065176e-05,9.393492655362934e-05,-1.027856469154358,0.3315324998191369,54.94721221923828,1.34
1.0,12.61400032043457,0.0025303955189883,3.304558759964493e-08,1.0021798610687256,8.53151359478943e-05,-0.7615787386894226,11746.800259227164,-6.626064714509994e-05,3.992938582086936e-05,8.280964539153501e-05,-0.7897173762321472,0.4821827896023212,42.11589431762695,1.34
1.0,13.01200008392334,0.0022999495267868,9.696790925772802e-08,1.0020297765731812,7.503922824980691e-05,-0.7916353344917297,13353.412607568487,-6.0642629250651225e-05,2.20857127715135e-05,7.255017408169806e-05,-1.1292147636413574,0.304419845314816,32.19432830810547,1.34
