Process,Time [s],Voltage [V],Current [A],abs( Voltage ) [V],abs( Current ) [A],Impedance phase,Impedance modulus,Voltage_ce [V],abs( Voltage_ce ) [V],abs( Current_ce ) [A],Impedance_ce phase,Impedance_ce modulus,Frequency [Hz],Sample Height [mm]
1.0,0.1659999936819076,-0.0501257479190826,-7.242189070666427e-08,0.0089973807334899,0.0001869164261734,0.9967916011810304,48.13584829159257,0.000316999212373,0.0005440662498585,0.0001271611836273,1.5651239156723022,4.278556036825753,6999983.5,0.4
1.0,0.3240000009536743,-0.0286422353237867,-1.2849828578964664e-07,0.0056826979853212,0.0002932145143859,0.4583139717578888,19.38068446994444,0.0003376265522092,0.0011772983707487,0.0002239024324808,1.5420551300048828,5.258086558972832,5358937.0,0.4
1.0,0.4819999933242798,-0.0019238303648307,4.7281446313718334e-08,0.0089715188369154,0.000385278777685,-1.6668744087219238,23.28578514192166,0.0003647104313131,0.0016353386454284,0.0002832827740348,1.854220271110535,5.772813581764134,4102609.0,0.4
1.0,0.6399999856948853,0.0327930152416229,-6.831712084931496e-08,0.0467336513102054,0.0007441428024321,-1.3109699487686155,62.80199332367355,0.0004141825193073,0.0020866617560386,0.000441479467554,2.3204383850097656,4.726520505244899,3140812.25,0.4
1.0,0.796999990940094,-0.004510945174843,-3.379486201993132e-07,0.0640262737870216,0.0005620935698971,-1.6827057600021362,113.9067892179249,0.0003568284446373,0.0011747750686481,0.0002518922556191,2.706146717071533,4.663799868560796,2404484.0,0.4
1.0,0.9539999961853028,-0.0013064881786704,-9.412399037955765e-08,0.1093242689967155,0.0007475146558135,-1.361453413963318,146.25033522283246,0.0003666390257421,0.000360967562301,0.0001093148966901,2.966688394546509,3.3020894062050203,1840781.125,0.4
1.0,1.1119999885559082,0.0007142667891457,-7.56910125687682e-08,0.1502964943647384,0.0007646634476259,-1.3859084844589231,196.55247655863087,0.000351713533746,0.0006357604288496,0.0002151644293917,-3.095017433166504,2.954765481668556,1409249.875,0.4
1.0,1.2699999809265137,0.0018031010404229,-3.0632875791525294e-07,0.219260424375534,0.000761118310038,-1.3936662673950195,288.0766649334544,0.0003568284446373,0.0010602548718452,0.000402668985771,-2.89477801322937,2.633068126205721,1078859.25,0.4
1.0,1.4270000457763672,0.0022027001250535,-1.3906540630159725e-07,0.2525776922702789,0.0006949779926799,-1.2473546266555786,363.4326481279028,0.0003343563876114,0.0004980093217454,0.0001620554248802,-3.00141716003418,3.0730802261851355,825937.4375,0.4
1.0,1.5850000381469729,0.0025589964352548,-1.686987474158741e-07,0.3673219978809356,0.0010330942459404,-1.136487603187561,355.5551677151729,0.000344250787748,0.0033081658184528,0.0015633163275197,-1.9638121128082275,2.116120557444326,632312.4375,0.4
1.0,1.743000030517578,0.0029854259919375,-7.83257476655308e-08,0.4946418404579162,0.0010892394930124,-1.214175820350647,454.1166966779016,0.0003438315179664,0.0033755910117179,0.0026566721498966,-1.848471403121948,1.2706087997532058,484078.09375,0.4
1.0,1.901000022888184,0.0027271951548755,-8.341111623622055e-08,0.6424990296363831,0.0011344040976837,-1.1636303663253784,566.3758011349427,0.0003395551175344,0.0034889066591858,0.0059168627485632,-1.6618229150772097,0.5896548234168605,370593.71875,0.4
1.0,2.058000087738037,0.0029890406876802,-1.1513335351764908e-07,0.796347439289093,0.0011945577571168,-1.172419786453247,666.6462417113521,0.0003180892672389,0.0033675606828182,0.0228003058582544,-2.5182931423187256,0.1476980486031124,283703.09375,0.4
1.0,2.2149999141693115,0.0028587912674993,9.121222888097692e-08,0.9227533936500548,0.0011563062435016,-1.198428750038147,798.0181710821794,0.0003187600814271,0.0028734726365655,0.0107309343293309,2.53784728050232,0.2677746921543903,217203.125,0.4
1.0,2.371999979019165,0.0030342759564518,1.291966640337705e-07,0.9791956543922424,0.0010124441469088,-1.2349905967712402,967.160171138239,0.0003031638043466,0.0024186300579458,0.0041661676950752,2.0810680389404297,0.5805407355073229,166281.25,0.4
1.0,2.5299999713897705,0.002975795418024,1.6337087060946942e-07,0.9832090735435486,0.0008266831282526,-1.2782976627349854,1189.3421311522045,0.0003136451705358,0.0019133043242618,0.0019167056307196,2.1466543674468994,0.998225441401484,127296.859375,0.4
1.0,2.687999963760376,0.0031850689556449,-7.804986523751722e-08,0.9672307968139648,0.0006521827308461,-1.3228121995925903,1483.0671697779107,0.0003091172256972,0.00146899104584,0.0011230498785153,2.240454196929932,1.3080372242968614,97453.1171875,0.4
1.0,2.845999956130981,0.0032353324349969,-1.3829262002218456e-07,0.9497673511505128,0.0005071413470432,-1.3633991479873655,1872.78626893259,0.0003050923696719,0.0011672106338664,0.0007082219235599,2.3151698112487797,1.648085995417172,74609.375,0.4
1.0,3.003999948501587,0.0031698923557996,-2.6835248689849326e-08,0.93684321641922,0.0003927113430108,-1.398019313812256,2385.577175429962,0.0002987197076436,0.0009380778647027,0.0004859802138525,2.3931827545166016,1.9302799537170368,57109.375,0.4
1.0,3.1619999408721924,0.0029876588378101,-5.777472011914143e-08,0.9286763668060304,0.0003048234793823,-1.4296401739120483,3046.6037875030256,0.0002908377209678,0.000789514335338,0.0003488646761979,2.46274471282959,2.263096235314905,43718.74609375,0.4
1.0,3.319999933242798,0.0030811442993581,9.718020521631845e-08,0.9229483008384703,0.0002317340840818,-1.4448587894439695,3982.7904664750768,0.0002885737339965,0.0006686258711852,0.0002491053892299,2.5726492404937744,2.6841084139211207,33468.75,0.4
1.0,3.4780001640319824,0.0030590931419283,1.5961344246306908e-08,0.9202102422714232,0.0001800931204343,-1.4661391973495483,5109.635726518586,0.0002850519958883,0.0005765716196037,0.0001887604885268,2.649016857147217,3.054514343035459,25624.99609375,0.4
1.0,3.636000156402588,0.0032781760673969,-6.186596834822923e-08,0.9183051586151124,0.0001388814853271,-1.4791194200515747,6612.1496069254135,0.000293101707939,0.0004834650608245,0.0001425099762855,2.8050904273986816,3.392499763356472,19625.0,0.4
1.0,3.802000045776367,0.0031897632870823,5.110361911420114e-09,0.9176825881004332,0.0001074515021173,-1.4916768074035645,8540.43517324121,0.0002967911423183,0.0004037095350213,0.0001088074495783,2.984094619750977,3.710311532766784,15022.91015625,0.4
1.0,4.006999969482422,0.0029599480330944,-4.58607694042712e-08,0.9174098372459412,8.306199742946774e-05,-1.498692512512207,11044.880518614564,0.000338716636179,0.0003202199295628,8.388100832235068e-05,-0.0080277919769287,3.817549835980652,11516.697265625,0.4
1.0,4.263999938964844,0.0030952712986618,-2.3177885566383338e-07,0.9179151654243468,6.382122955983505e-05,-1.5072847604751587,14382.599203353851,0.0003241265658289,0.0002382901730015,6.504454358946532e-05,2.9946742057800293,3.6634921217308856,8801.966796875,0.4
1.0,4.591000080108643,0.0030536432750523,-1.0618902024361888e-07,0.9195154309272766,4.947175330016762e-05,-1.5126001834869385,18586.6756196846,0.0003315893118269,0.0002012222248595,5.025740756536834e-05,-0.0196818113327026,4.003832163403911,6740.5849609375,0.4
1.0,5.013000011444092,0.0030631178524345,-5.359757437872759e-08,0.9214330911636353,3.8212765502976254e-05,-1.5127739906311035,24113.22705999565,0.0003364526783116,0.000149694213178,3.886195190716535e-05,0.0007416009902954,3.851947877852431,5159.66845703125,0.4
1.0,5.435999870300293,0.0029558397363871,-1.876683910495558e-07,0.9251323938369752,2.960923120554071e-05,-1.5164787769317627,31244.72862584345,0.0003180054482072,0.0001233778020832,3.015402762684971e-05,-3.072873830795288,4.091586159237012,3951.206787109375,0.4
1.0,5.859000205993652,0.0028323382139205,-1.017363047139952e-07,0.9306747913360596,2.302595748915337e-05,-1.5274723768234253,40418.50558329503,0.0003190116549376,0.0001024384400807,2.3375443561235443e-05,-2.863130569458008,4.382310000337722,3022.096923828125,0.4
1.0,6.2820000648498535,0.0030734727624803,-2.694083036658413e-07,0.9382382035255432,1.7691005268716253e-05,-1.5393489599227903,53034.75914874488,0.0003266420972067,7.615135837113485e-05,1.7974924048758112e-05,-2.8447909355163574,4.236532970296258,2312.779296875,0.4
1.0,6.704999923706055,0.0028142700903117,-6.649529638025342e-08,0.947823405265808,1.3935808965470642e-05,-1.5422147512435913,68013.5188143201,0.0003337694215588,6.0874408518429846e-05,1.4164658750814851e-05,-2.8064026832580566,4.297626196955004,1772.8358154296875,0.4
1.0,7.128000259399414,0.0028605523984879,-2.7750372666446313e-08,0.9589364528656006,1.0763899808807764e-05,-1.5334208011627195,89088.19943501636,0.0003171669377479,5.498034806805663e-05,1.0950486284855288e-05,-2.77225661277771,5.02081338105463,1357.1678466796875,0.4
