Process,Time [s],Voltage [V],Current [A],abs( Voltage ) [V],abs( Current ) [A],Impedance phase,Impedance modulus,Voltage_ce [V],abs( Voltage_ce ) [V],abs( Current_ce ) [A],Impedance_ce phase,Impedance_ce modulus,Frequency [Hz],Sample Height [mm]
1.0,0.1659999936819076,-0.0523833148181438,-1.9309263166178425e-07,0.0092515666037797,0.0001862537610577,0.9792081713676452,49.671837772508894,0.0003149965195916,0.0005506001180037,0.0001278789859497,1.546294331550598,4.305634064223523,6999983.5,0.62
1.0,0.3230000138282776,-0.0310823731124401,4.897621508348493e-08,0.00549305556342,0.0002924806613009,0.4716897010803222,18.78091884429953,0.000363210827345,0.0012056693667545,0.0002255637955386,1.5252848863601685,5.345136899632312,5358937.0,0.62
1.0,0.4800000190734863,-0.0035280499141663,-4.2749968542921124e-07,0.0092408107593655,0.0003672838211059,-1.7052905559539795,25.15986337633885,0.0003588505787774,0.0016514505259692,0.0002782106457743,1.822866439819336,5.93597172161609,4102609.0,0.62
1.0,0.6380000114440918,0.0306952968239784,-1.562436438007353e-07,0.0478333495557308,0.0007287337211892,-1.3149930238723757,65.63899565080214,0.0004160369571764,0.0021877172403037,0.0004466737736947,2.3033390045166016,4.897796488491943,3140812.25,0.62
1.0,0.7960000038146973,-0.0065925689414143,-1.165668237490536e-07,0.0675761178135871,0.0005677562439814,-1.554582118988037,119.02311692726803,0.0003708412696141,0.0012342152185738,0.0002583848545327,2.742668628692627,4.776654656502857,2404484.0,0.62
1.0,0.9539999961853028,-0.0032608376350253,-1.799446636141511e-07,0.1065625473856926,0.0007510771974921,-1.3344454765319824,141.87962001976533,0.0003621208015829,0.0003666958073154,0.0001097504064091,2.952198028564453,3.3411794936628465,1840781.125,0.62
1.0,1.1119999885559082,-0.0013475697487592,-2.425426544050424e-07,0.1483412683010101,0.000765566364862,-1.3779364824295044,193.76670019684724,0.0003691642777994,0.0005908525199629,0.0001955749467015,-3.111957550048828,3.021105361028967,1409249.875,0.62
1.0,1.2699999809265137,-0.0003744394925888,-3.7884254311393306e-07,0.2171345949172973,0.0007596349460072,-1.370760440826416,285.84071343555064,0.0003551611443981,0.0009954915149137,0.0003666891425382,-2.9134533405303955,2.7148104468621894,1078859.25,0.62
1.0,1.4270000457763672,0.0001936845801537,-2.415654307696969e-07,0.2492924332618713,0.0006936808349564,-1.1891921758651731,359.3762732071386,0.000351052469341,0.0004770391096826,0.0001530017325421,-2.999300003051758,3.117867371542045,825937.4375,0.62
1.0,1.5850000381469729,0.0006373460637405,-2.871890387723397e-07,0.35279580950737,0.0010384817142039,-1.1219580173492432,339.7226977441822,0.000374614552129,0.0032388642430305,0.0015087989158928,-2.000169038772583,2.146650696069684,632312.4375,0.62
1.0,1.743000030517578,0.0003928598889615,-1.1380938502725257e-07,0.4846087098121643,0.0011015100171789,-1.2187575101852417,439.9494350975423,0.0003640493378043,0.0033293857704848,0.0025501789059489,-1.8987566232681277,1.305549882291824,484078.09375,0.62
1.0,1.901000022888184,0.0008772305445745,-3.2199426414081245e-07,0.6315489411354065,0.0011396595509722,-1.15269136428833,554.1557920491346,0.0003373846993781,0.0034289052709937,0.0057321921922266,-1.7748292684555054,0.5981839331283421,370593.71875,0.62
1.0,2.058000087738037,0.0006216782494448,-1.292412434850121e-07,0.7845961451530457,0.0012058519059792,-1.1595377922058103,650.6571339835564,0.0003376362728886,0.0033226432278752,0.0155593389645218,-2.68564510345459,0.2135465546095153,283703.09375,0.62
1.0,2.2160000801086426,0.0009770502801984,-9.162942404827845e-08,0.914025902748108,0.0011739209294319,-1.1853525638580322,778.609427459841,0.0003331921761855,0.0028682390693575,0.0087628727778792,2.655537843704224,0.3273172100133669,217203.125,0.62
1.0,2.372999906539917,0.0008690186077728,1.4237572543152058e-07,0.9736326336860656,0.0010327615309506,-1.2190744876861572,942.7468050536592,0.0003168412367813,0.0024469036143273,0.0038457023911178,2.1845808029174805,0.6362696239778665,166281.25,0.62
1.0,2.5299999713897705,0.0007746104383841,3.3065589377656586e-08,0.9800493717193604,0.0008466029539704,-1.2592122554779053,1157.6257407596863,0.00031172632589,0.0019422754412516,0.0018572526751086,2.226921319961548,1.0457787824363272,127296.859375,0.62
1.0,2.687999963760376,0.0010350286029279,-8.891438341152026e-08,0.9650044441223145,0.0006696173222735,-1.2995949983596802,1441.128256428364,0.0003150803677272,0.0015007520560175,0.0011124981101602,2.3011839389801025,1.348992903728499,97453.1171875,0.62
1.0,2.845000028610229,0.001287187449634,-6.750992298520941e-08,0.9483059048652648,0.0005217078723944,-1.3356531858444214,1817.6952180400192,0.0003040120354853,0.0011752475984394,0.0007169033633545,2.3696861267089844,1.6393389381523973,74609.375,0.62
1.0,3.002000093460083,0.0011509414762258,-1.8019679970393557e-08,0.9352911710739136,0.0004045878886245,-1.3639392852783203,2311.713220713628,0.000310468574753,0.0009711331804282,0.0004916213219985,2.4379196166992188,1.9753683108788904,57109.375,0.62
1.0,3.1600000858306885,0.0011045346036553,2.2467929738922979e-07,0.9273726940155028,0.0003149770200252,-1.388749361038208,2944.2550886447234,0.0003009095671586,0.0008135402458719,0.000356010015821,2.507164239883423,2.2851611182783182,43718.74609375,0.62
1.0,3.317000150680542,0.0010520482901483,-1.6879789654922209e-07,0.921564757823944,0.0002401674282737,-1.392635464668274,3837.176275101217,0.000297303951811,0.0006913235411047,0.0002557157713454,2.6172711849212646,2.703484174900388,33468.75,0.62
1.0,3.4739999771118164,0.001168591203168,-1.44553652603463e-07,0.9185968637466432,0.0001868489198386,-1.4006160497665403,4916.254611157493,0.0002991486981045,0.0005802201339974,0.0001936684275278,2.7223989963531494,2.9959459133521724,25624.99609375,0.62
1.0,3.631999969482422,0.0010465566301718,-1.85108063988082e-07,0.9170879125595092,0.000145128389704,-1.3992185592651367,6319.14895789664,0.0003004902973771,0.0005053248023614,0.0001472788135288,2.891163825988769,3.4310759996889613,19625.0,0.62
1.0,3.79800009727478,0.0011039054952561,1.1465544247357685e-07,0.9161537885665894,0.000112693887786,-1.39187753200531,8129.578334419083,0.0003194406453985,0.0004012717981822,0.0001128438452724,3.094443798065185,3.555991886074921,15022.91015625,0.62
1.0,4.002999782562256,0.0010480240453034,4.357546146138702e-08,0.9159430861473083,8.779716881690547e-05,-1.373831033706665,10432.49000497317,0.0003569220134522,0.0003398488333914,8.797016926109791e-05,-3.051527738571167,3.8632281402433377,11516.697265625,0.62
1.0,4.259999752044678,0.0009908844949677,-9.463316530400334e-08,0.916761040687561,6.810510967625305e-05,-1.350408911705017,13460.972973180867,0.0003338630194775,0.0002606228517834,6.859676068415865e-05,-3.1018741130828857,3.799346342072921,8801.966796875,0.62
1.0,4.586999893188477,0.0010428675450384,-1.5796079821939204e-07,0.9181875586509703,5.340385541785509e-05,-1.3158812522888184,17193.2822352744,0.0003197760379407,0.0002030592004302,5.376621265895665e-05,-2.999455690383911,3.776706418179564,6740.5849609375,0.62
1.0,5.008999824523926,0.0009551249095238,-1.5097261041319146e-07,0.920476257801056,4.210741462884471e-05,-1.2709141969680786,21860.194122925444,0.0003556642623152,0.0001438180333934,4.238482142682187e-05,-2.92413592338562,3.393149447185398,5159.66845703125,0.62
1.0,5.432000160217285,0.0008953447104431,-2.220523498408511e-07,0.9241660833358764,3.31008413922973e-05,-1.2103089094161987,27919.715767434653,0.0003559996839612,0.0001129519077949,3.334036955493502e-05,-2.782275676727295,3.387842105613479,3951.206787109375,0.62
1.0,5.855000019073486,0.0010647926246747,-4.64418690171442e-08,0.9296651482582092,2.6913354304269888e-05,-1.1396926641464231,34542.89412415289,0.0003524779167491,8.715732110431418e-05,2.7145095373271037e-05,-2.7731499671936035,3.210794432873328,3022.096923828125,0.62
1.0,6.277999877929688,0.0009941124590113,-1.444696380303867e-07,0.9376012682914734,2.1871810531592928e-05,-1.050461769104004,42868.02260549702,0.0003515555581543,6.795926310587674e-05,2.1945817934465595e-05,-2.531855583190918,3.09668399276874,2312.779296875,0.62
1.0,6.701000213623047,0.0010947665432468,-3.257647449572687e-07,0.9474290013313292,1.8423319488647397e-05,-0.95259428024292,51425.53175149262,0.0003452667442616,5.210261952015571e-05,1.845902988861781e-05,-2.2379770278930664,2.822608763003477,1772.8358154296875,0.62
1.0,7.124000072479248,0.0009593178401701,-2.3836456364279002e-08,0.9587014317512512,1.5761239410494454e-05,-0.8538224101066589,60826.52555311799,0.0003486207860987,6.416144606191665e-05,1.5816456652828492e-05,-2.168438673019409,4.056625796173033,1357.1678466796875,0.62
1.0,7.546999931335449,0.0008855771739035,4.8938613161908506e-08,0.9697601199150084,1.412433175573824e-05,-0.7198838591575623,68658.83191401446,0.0003502139588817,4.21253134845756e-05,1.4124175322649536e-05,-1.9046825170516968,2.9824972093785487,1039.0057373046875,0.62
1.0,7.970000267028809,0.000957767071668,-1.6795195278973554e-07,0.9795128703117372,1.276543116546236e-05,-0.6080695390701294,76731.67146612861,0.0003561673802323,3.5769029636867344e-05,1.2716634046228135e-05,-1.4152257442474363,2.812774945542822,794.2393188476562,0.62
1.0,8.392999649047852,0.0012850917410105,-2.775030161217273e-08,0.9872228503227234,1.1774854101531672e-05,-0.5172237157821655,83841.62061033992,0.0002322356012882,2.8046970328432508e-05,1.1745130905183032e-05,-1.4384164810180664,2.3879657497947173,609.4149780273438,0.62
1.0,8.815999984741211,0.0012275752378627,-7.3434556213669574e-09,0.9926716089248656,1.1279833415756002e-05,-0.4212201833724975,88004.10186362086,0.0002619188453536,2.877847509807907e-05,1.1258069207542576e-05,-1.3113126754760742,2.5562531698418,465.7454528808594,0.62
1.0,9.23699951171875,0.0011359765194356,-1.711947419380522e-07,0.9962584972381592,1.110711400542641e-05,-0.3711849451065063,89695.531778231,0.0002290492702741,2.7458836484584023e-05,1.1042526239180006e-05,-1.1871200799942017,2.4866444407582464,356.4826965332031,0.62
1.0,9.661999702453612,0.0009616664028726,-6.194816393190196e-08,0.9984605312347412,1.057024928741157e-05,-0.3019558489322662,94459.50649658169,0.00023013932514,1.243315182364313e-05,1.0456245945533738e-05,-0.300083726644516,1.1890645924366197,273.33795166015625,0.62
1.0,10.086999893188477,0.0011954637011513,-8.529961093017847e-08,0.9999442100524902,1.019459159579128e-05,-0.2728879451751709,98085.75465301676,0.0002553784870542,1.691723991825711e-05,1.0256482710246928e-05,-1.6186237335205078,1.649419240121726,209.26370239257807,0.62
1.0,10.510000228881836,0.0012208262924104,-1.0656374627160405e-07,1.0005059242248535,1.0063010449812282e-05,-0.2708432972431183,99424.11659162266,0.0002642666804604,1.5227642506943084e-05,9.9532398962765e-06,-0.0219559073448181,1.52991816389754,160.2567596435547,0.62
1.0,10.940999984741213,0.0012540284078568,2.2866096571760863e-08,1.000946044921875,1.0123895663127769e-05,-0.2081210762262344,98869.6523777324,0.0002833008475136,2.4893377485568635e-05,1.0066624781757127e-05,-0.3158592581748962,2.472862357071334,122.6834945678711,0.62
1.0,11.371000289916992,0.0011996143730357,-1.1869604321645967e-07,1.0016331672668457,9.8871159934788e-06,-0.2231305837631225,101306.90971234566,0.0002710586122702,2.343391861359123e-05,9.794250217964873e-06,-0.3491480350494385,2.3926199649880413,93.71041870117188,0.62
1.0,11.78499984741211,0.0011118720285594,-1.6269662239665197e-07,1.0017651319503784,9.689687431091444e-06,-0.1987358331680297,103384.66943071868,0.0002667822118382,2.8370070140226744e-05,9.632381988922134e-06,-0.8996109962463379,2.9452808425635704,71.7684555053711,0.62
1.0,12.208999633789062,0.0011743771610781,-1.924775858697103e-07,1.0018802881240845,9.495830454397948e-06,-0.2260249853134155,105507.3901051033,0.0002427169820293,2.6809217160916887e-05,9.43246232054662e-06,-0.0141306519508361,2.8422289164642294,54.94721221923828,0.62
1.0,12.61400032043457,0.0014153844676911,-8.72005685437216e-08,1.002086162567139,9.00793747860007e-06,-0.1995153576135635,111244.79548706564,0.0002193225518567,2.6196941689704545e-05,8.959619663073681e-06,-0.4822368621826172,2.923889927791582,42.11589431762695,0.62
1.0,13.01200008392334,0.0015881417784839,-4.718820889593189e-08,1.0019915103912354,8.921121661842335e-06,-0.21500825881958,112316.7633367204,0.0002422977267997,4.081403312738985e-05,8.889582204574253e-06,0.1849510073661804,4.5912206207383335,32.19432830810547,0.62
1.0,13.446000099182127,0.0015141471521928,-3.007365307894361e-07,1.0019994974136353,8.724834515305702e-06,-0.2678394317626953,114844.5274985857,0.0002468256861902,1.0458359611220658e-05,9.115654393099248e-06,-1.4684114456176758,1.1472966350213831,24.660675048828125,0.62
1.0,13.89799976348877,0.0012738042278215,4.192302061056807e-09,1.0021802186965942,8.52347966429079e-06,-0.3032303154468536,117578.7657352242,0.0002390275330981,2.102757571265101e-05,8.471412002108991e-06,-0.1405186355113983,2.4821807400485443,18.87075424194336,0.62
1.0,14.3410005569458,0.0012955571291968,-6.968245713778742e-08,1.002033233642578,8.045371032494586e-06,-0.2636931538581848,124547.796440394,0.0002552946389187,2.0749970644828863e-05,8.015663297555875e-06,-0.6911191940307617,2.588677926523675,14.467611312866213,0.62
1.0,14.735000610351562,0.0011836517369374,-5.2611667911151017e-08,1.001834511756897,7.952348823891953e-06,-0.3073143362998962,125979.6990729325,0.000237602071138,3.392811777302995e-05,7.933743290777784e-06,-0.1280848979949951,4.27643251483422,11.065899848937988,0.62
1.0,15.241000175476074,0.0012470509391278,1.2566430029892217e-07,1.0020583868026731,7.707611985097174e-06,-0.3856406211853027,130008.92996951246,0.0002434716443531,2.9053768230369315e-05,7.686352546443231e-06,-0.5403580665588379,3.779916163722363,8.473396301269531,0.62
1.0,15.586999893188477,0.0013783138711005,-1.6392719714986018e-07,1.0020540952682495,7.145400559238624e-06,-0.3696195483207702,140237.6377588303,0.0002278753527207,4.485057797865011e-05,7.127884146029828e-06,-0.3094212412834167,6.2922708983186135,6.488784790039063,0.62
1.0,16.03299903869629,0.0011607477208599,7.99117358951662e-08,1.0020487308502195,6.806217243138235e-06,-0.3677462935447693,147225.49913616796,0.0002655244607012,3.0812898330623284e-05,6.790019142499659e-06,0.0339757204055786,4.53796928756226,4.969782829284668,0.62
1.0,16.605998992919922,0.0013831909745931,-1.9532397033117377e-08,1.0020506381988523,6.487290193035733e-06,-0.420126736164093,154463.66793866857,0.0002048163005383,0.0001084872128558,6.482882781710941e-06,-0.4299308657646179,16.734409136918394,3.814697265625,0.62
1.0,17.3489990234375,0.001234064111486,-7.078593711185023e-08,1.0020138025283811,6.158522410260048e-06,-0.4297859668731689,162703.60579658436,0.0002167734201066,0.0001138564985012,6.154284164949786e-06,-0.4818542599678039,18.50036420965176,2.915114164352417,0.62
1.0,18.31100082397461,0.0012005863245576,-8.640766679945956e-08,1.0019985437393188,5.785694611404324e-06,-0.4575320482254028,173185.52240283389,0.0002077270764857,0.0001033598819049,5.78044455323834e-06,-0.465365469455719,17.880957243505243,2.232141733169556,0.62
1.0,19.5629997253418,0.0013020036276429,-9.618175056402833e-08,1.0020263195037842,5.397667337092571e-06,-0.4989075362682342,185640.62157330377,0.0002117759286193,0.0001069600184564,5.39465054316679e-06,-0.4482228755950928,19.827052299417296,1.7087682485580444,0.62
1.0,21.19300079345703,0.0013398999581113,-6.801560914482252e-08,1.0019822120666504,5.085043085273355e-06,-0.5217714309692383,197044.97980920985,0.0002243535418529,0.0001281006552744,5.083176347397966e-06,-0.5384763479232788,25.200907172941047,1.3055652379989624,0.62
1.0,23.312000274658203,0.0013001528568565,-1.2950948757861624e-07,1.0019943714141846,4.671777332987404e-06,-0.5287055373191833,214478.19534101203,0.0002088354813167,0.0001124058107961,4.669611371355131e-06,-0.4855046272277832,24.071769973347838,1.0016038417816162,0.62
