Process,Time [s],Voltage [V],Current [A],abs( Voltage ) [V],abs( Current ) [A],Impedance phase,Impedance modulus,Voltage_ce [V],abs( Voltage_ce ) [V],abs( Current_ce ) [A],Impedance_ce phase,Impedance_ce modulus,Frequency [Hz],Sample Height [mm]
1.0,0.1659999936819076,-0.0510741658508777,8.660254735559647e-08,0.0091198692098259,0.0001916315086418,1.0210156440734863,47.5906560171654,0.0004023429355584,0.0005663596093654,0.0001311116793658,1.5621930360794067,4.319673213742266,6999983.5,0.38
1.0,0.3230000138282776,-0.0292151197791099,-7.189952100361553e-08,0.0053308987990021,0.0002914180222433,0.5066129565238953,18.292961972514465,0.0004229702753946,0.0012368350289762,0.0002267760428367,1.5169533491134644,5.453993347378142,5358937.0,0.38
1.0,0.481000006198883,-0.002413835376501,-9.940576717326621e-08,0.0097218304872512,0.0003678190114442,-1.677930235862732,26.43101684461312,0.0004282529116608,0.0018165771616622,0.0002798489877022,1.8526279926300049,6.49127651515703,4102609.0,0.38
1.0,0.6389999985694885,0.0318225473165512,-1.0695034546870374e-07,0.0461036302149295,0.0007241131388582,-1.317088007926941,63.669097742964745,0.0004795697168447,0.0023805925156921,0.0004538827051874,2.314304828643799,5.244950927815326,3140812.25,0.38
1.0,0.796999990940094,-0.0052578463219106,-1.0920538073833087e-07,0.0715733170509338,0.0005771924043074,-1.558211088180542,124.00252760916854,0.0004427591338753,0.0016611192841082,0.0003029250656254,2.8970351219177246,5.48359800031244,2404484.0,0.38
1.0,0.9550000429153442,-0.001579632051289,-6.247930173230999e-08,0.1062837466597557,0.0007466106326319,-1.3411712646484375,142.35498667503256,0.0004426752566359,0.0004717368283309,0.000140653719427,3.0159592628479004,3.3538880468463064,1840781.125,0.38
1.0,1.1130000352859497,1.783339484973112e-06,4.369377393231844e-08,0.1487685143947601,0.0007626131991855,-1.3842061758041382,195.07728761269144,0.0004510603612288,0.0005948524922132,0.0001953327882802,-3.108943223953247,3.0453284236126987,1409249.875,0.38
1.0,1.2710000276565552,0.0009254878386855,8.734671297361275e-08,0.2156442403793335,0.000756410183385,-1.3630927801132202,285.0890232787494,0.0004405789950396,0.0008313878206536,0.000296065758448,-2.9790611267089844,2.808118794323104,1078859.25,0.38
1.0,1.4290000200271606,0.0015706220874562,-1.3720188007937398e-07,0.2458705157041549,0.0006790580227971,-1.1622644662857056,362.0758572167218,0.0004015882732346,0.0004993311595171,0.0001156971411546,3.1377408504486084,4.31584699962154,825937.4375,0.38
1.0,1.5859999656677246,0.0017923918785527,-4.427284636676632e-07,0.3567503988742828,0.0010402076877653,-1.14190936088562,342.96074050430894,0.0004420882905833,0.0037359718699008,0.0014346664538607,-1.8366907835006716,2.604069998184797,632312.4375,0.38
1.0,1.7440000772476196,0.002198489382863,-2.497054651939834e-07,0.4885346889495849,0.0011017698561772,-1.227695345878601,443.4090170560826,0.0004347093927208,0.0035218824632465,0.002379119861871,-1.7498395442962646,1.4803299823981464,484078.09375,0.38
1.0,1.902000069618225,0.0023821135982871,-3.3338062621623976e-07,0.6365752816200256,0.0011368383420631,-1.158758521080017,559.9523327694699,0.000435380206909,0.0035480491351336,0.0051646004430949,-1.5289056301116943,0.6869939260988406,370593.71875,0.38
1.0,2.059999942779541,0.0020694639533758,1.1197030858056679e-07,0.7895819544792175,0.0012002009898424,-1.1648091077804563,657.8747736101175,0.0004104764666408,0.0033976179547607,0.0233033690601587,-2.0821425914764404,0.1457994312320112,283703.09375,0.38
1.0,2.2170000076293945,0.0024057612754404,-1.961801103789185e-07,0.9175158739089966,0.0011651252862066,-1.1898921728134155,787.4825864403223,0.0003990727418567,0.0029005554970353,0.012075763195753,2.5164623260498047,0.2401964538403233,217203.125,0.38
1.0,2.374000072479248,0.0021691138390451,2.061101440631319e-07,0.9754995703697203,0.0010218824027106,-1.2233779430389404,954.6104011402268,0.0004065354878548,0.0024484128225594,0.0041372315026819,2.079366683959961,0.591799811292234,166281.25,0.38
1.0,2.5309998989105225,0.0024394250940531,4.6912333573345684e-08,0.9803258180618286,0.000836253107991,-1.2629090547561646,1172.2836168787042,0.0003833087685052,0.0019271947676315,0.0019060835475102,2.1751062870025635,1.0110757055476187,127296.859375,0.38
1.0,2.687999963760376,0.0024276445619761,-3.5521331653853856e-08,0.9647595882415771,0.0006606302340514,-1.30212140083313,1460.362451662142,0.0003711503522936,0.001479166210629,0.0011194880353286,2.2733755111694336,1.32128809236872,97453.1171875,0.38
1.0,2.845000028610229,0.0022872490808367,-1.3499277429218637e-07,0.9479315280914308,0.0005143508315086,-1.3371171951293943,1842.9668429057724,0.0003864112368319,0.0011893599294126,0.0007101168157532,2.333354949951172,1.6748792635630638,74609.375,0.38
1.0,3.002000093460083,0.0025993138551712,-1.1632719321141849e-07,0.9354366660118104,0.0003989082179032,-1.365563154220581,2344.992216326672,0.0003945447970181,0.0009707567514851,0.0004858269530814,2.422060012817383,1.9981533451942732,57109.375,0.38
1.0,3.1589999198913574,0.002548714634031,6.036175648205244e-08,0.9272930026054382,0.0003101245383732,-1.3882696628570557,2990.066530915845,0.0003890944644808,0.000807803007774,0.0003492298710625,2.517338991165161,2.3130982619449045,43718.74609375,0.38
1.0,3.317000150680542,0.002660519676283,3.0107969450909884e-08,0.9215446710586548,0.0002367375127505,-1.3923518657684326,3892.685448755563,0.0003917776921298,0.0006816143868491,0.0002529082412365,2.601738929748535,2.69510547982298,33468.75,0.38
1.0,3.4750001430511475,0.002485328586772,-1.287688036200052e-07,0.9184205532073976,0.0001841546618379,-1.398026466369629,4987.224021597135,0.0003899329749401,0.0005942194839008,0.0001902387011796,2.7381691932678223,3.123546787358228,25624.99609375,0.38
1.0,3.633000135421753,0.002448814921081,2.313494995576093e-08,0.9168403148651124,0.0001429471303708,-1.3951148986816406,6413.842044162157,0.0003837280091829,0.0004907597904093,0.0001451769785489,2.887081384658813,3.380424329769019,19625.0,0.38
1.0,3.799000024795532,0.0024632778950035,4.107880613446469e-08,0.9160078763961792,0.0001108517608372,-1.382191181182861,8263.358826938666,0.0004046907706651,0.0004068446869496,0.0001110747398342,3.0926077365875244,3.662801169343946,15022.91015625,0.38
1.0,4.004000186920166,0.00236790580675,-1.5952407750319253e-07,0.9160810112953186,8.626910857856274e-05,-1.3653576374053955,10618.87651778702,0.0004376441938802,0.0003179415070917,8.624418842373416e-05,-3.0258126258850098,3.6865267434559,11516.697265625,0.38
1.0,4.261000156402588,0.0023808178957551,-6.488956216799124e-08,0.9163876175880432,6.728105654474348e-05,-1.3357174396514893,13620.291723252354,0.0004400758771225,0.0002570673532318,6.790747283957899e-05,0.0033618211746215,3.785553231219702,8801.966796875,0.38
1.0,4.5879998207092285,0.002551942365244,-1.950845529563594e-07,0.9179872870445251,5.255473661236465e-05,-1.29630708694458,17467.26073075873,0.0004257373511791,0.0001944484101841,5.284044164000079e-05,-2.968273401260376,3.679916445605993,6740.5849609375,0.38
1.0,5.010000228881836,0.0021966560743749,-1.7014151865168973e-08,0.9204103946685792,4.152482506469824e-05,-1.252298355102539,22165.304567437022,0.0004346255736891,0.0001589174062246,4.183175406069495e-05,-2.921210765838623,3.7989658763547816,5159.66845703125,0.38
1.0,5.433000087738037,0.0023269907105714,-1.7117498884999804e-07,0.9239938855171204,3.298536466900259e-05,-1.1846050024032593,28012.237996732747,0.0004509765130933,0.0001200651022372,3.3192161936312914e-05,-2.725489616394043,3.617272730461194,3951.206787109375,0.38
1.0,5.855999946594238,0.002483275020495,-1.765053809776873e-07,0.9294620752334596,2.6918996809399687e-05,-1.106365203857422,34528.10971428571,0.0004436814633663,9.760897228261456e-05,2.711557135626208e-05,-2.6929852962493896,3.599738725773621,3022.096923828125,0.38
1.0,6.279000282287598,0.0024412276688963,-1.78891070845566e-07,0.9373294115066528,2.218402732978575e-05,-1.0198999643325806,42252.445760744806,0.0004447715473361,9.479374421061948e-05,2.2299309421214275e-05,-2.4623208045959477,4.250972190216715,2312.779296875,0.38
1.0,6.702000141143799,0.0021550278179347,-4.103773321162407e-08,0.9471615552902222,1.8667427866603248e-05,-0.9132145643234252,50738.728552139255,0.000433032400906,5.682385381078348e-05,1.870774940471165e-05,-2.305765390396118,3.0374500203895227,1772.8358154296875,0.38
