Process,Time [s],Voltage [V],Current [A],abs( Voltage ) [V],abs( Current ) [A],Impedance phase,Impedance modulus,Voltage_ce [V],abs( Voltage_ce ) [V],abs( Current_ce ) [A],Impedance_ce phase,Impedance_ce modulus,Frequency [Hz],Sample Height [mm]
1.0,0.1659999936819076,-0.0500400811433792,2.251642001738219e-07,0.009226182475686,0.0001901438226923,1.0050575733184814,48.52212575222415,0.0001608755410416,0.0005109791527502,0.0001221297279698,1.6728636026382446,4.183904780957621,6999983.5,0.09
1.0,0.3230000138282776,-0.0281531997025012,1.6017961002035008e-07,0.0054804482497274,0.0002913445059675,0.4839680194854736,18.81088586697935,0.0001751302042976,0.0011095635127276,0.0002169247600249,1.5892584323883057,5.114969414278811,5358937.0,0.09
1.0,0.4800000190734863,-0.001192529220134,2.299927359672438e-07,0.0093657802790403,0.0003746275615412,-1.7430741786956787,25.00024354990889,0.0001969314616871,0.0016344690229743,0.0002766973921097,1.8759565353393557,5.907063346393541,4102609.0,0.09
1.0,0.6370000243186951,0.0331987105309963,-1.3678726418220324e-07,0.0462622083723545,0.0007289779023267,-1.354467511177063,63.46174311278296,0.000268540228717,0.0021109103690832,0.0004348718211986,2.332998752593994,4.854097842589808,3140812.25,0.09
1.0,0.7940000295639038,-0.0040508769452571,-2.4976122858788585e-07,0.0714147165417671,0.0005478642997331,-1.566722750663757,130.3511044186414,0.0002043103595497,0.0014287561643868,0.0002736595924943,2.8335988521575928,5.220924840835864,2404484.0,0.09
1.0,0.9520000219345092,-0.0005614786059595,-1.3970846168831488e-07,0.1153682991862297,0.0007366461213678,-1.3856858015060425,156.6129187947296,0.0002005370624829,0.0005623196484521,0.00016238745593,3.0350804328918457,3.462826886668475,1840781.125,0.09
1.0,1.1100000143051147,0.000916096381843,5.9385637740660975e-08,0.1512929797172546,0.0007616502116434,-1.3277002573013306,198.63840041586388,0.0002028848975896,0.0006623048102483,0.0002207447541877,-3.080815553665161,3.0003195894067187,1409249.875,0.09
1.0,1.2669999599456787,0.0023135163355618,-1.750165949943039e-07,0.2066275477409362,0.000759795657359,-1.3145042657852173,271.951472398701,0.0001913134619826,0.0009498490835539,0.0003538358723744,-2.9408388137817383,2.684434105507387,1078859.25,0.09
1.0,1.4249999523162842,0.0029386118985712,-2.0482593399151483e-08,0.2431360334157943,0.0006686677224934,-1.1561294794082642,363.6126363467328,0.0001855277369031,0.000216731466935,5.625611083814874e-05,-3.081838607788086,3.852585322838296,825937.4375,0.09
1.0,1.5830000638961792,0.0031122975051403,-3.832783477264457e-07,0.3506192564964294,0.0010358433937653,-1.113640069961548,338.4867428867745,0.0001978538057301,0.0034247476141899,0.0015289930161088,-1.919360876083374,2.2398713258387613,632312.4375,0.09
